"ï..month","town","flat_type","block","street_name","mean_storey","floor_area_sqm","lease_commence_date","resale_price","adj_resale_price","price_per_sqm","adj_price_per_sqm","accom_cpi","MRT","HAWKER","SHOPPING.MALL"
"2003-07","SENGKANG","4 ROOM","241","COMPASSVALE WALK",11,101,1999,252000,335946.2486,2495.049505,3326.200481,75.012,5,5,5
"2003-07","SENGKANG","4 ROOM","230","COMPASSVALE WALK",11,101,1999,245000,326614.4084,2425.742574,3233.806023,75.012,5,5,5
"2003-07","SENGKANG","4 ROOM","230","COMPASSVALE WALK",5,101,1999,270000,359942.4092,2673.267327,3563.78623,75.012,5,5,5
"2003-07","SENGKANG","4 ROOM","231","COMPASSVALE WALK",8,101,1999,250000,333280.0085,2475.247525,3299.802065,75.012,5,5,5
"2003-07","SENGKANG","4 ROOM","123D","RIVERVALE DR",8,101,1999,243000,323948.1683,2405.940594,3207.407607,75.012,2,10,10
"2003-07","SENGKANG","4 ROOM","146","RIVERVALE DR",14,100,1999,240000,319948.8082,2400,3199.488082,75.012,2,10,10
"2003-07","SENGKANG","4 ROOM","146","RIVERVALE DR",17,100,1999,249000,331946.8885,2490,3319.468885,75.012,2,10,10
"2003-07","SENGKANG","4 ROOM","124A","RIVERVALE DR",8,101,1999,243500,324614.7283,2410.891089,3214.007211,75.012,2,10,10
"2003-07","SENGKANG","4 ROOM","126","RIVERVALE ST",5,100,1999,235000,313283.208,2350,3132.83208,75.012,3,12,12
"2003-07","SENGKANG","4 ROOM","126","RIVERVALE ST",5,100,1999,258000,343944.9688,2580,3439.449688,75.012,3,12,12
"2003-07","SENGKANG","4 ROOM","127","RIVERVALE ST",11,101,1999,238000,317282.5681,2356.435644,3141.411566,75.012,3,12,12
"2003-07","SENGKANG","4 ROOM","127","RIVERVALE ST",8,100,1999,242888,323798.8588,2428.88,3237.988588,75.012,3,12,12
"2003-07","SENGKANG","4 ROOM","132","RIVERVALE ST",8,101,1999,238000,317282.5681,2356.435644,3141.411566,75.012,3,12,12
"2003-07","SENGKANG","4 ROOM","132","RIVERVALE ST",2,100,1999,235000,313283.208,2350,3132.83208,75.012,3,12,12
"2003-07","SENGKANG","4 ROOM","107","RIVERVALE WALK",11,105,1999,256000,341278.7287,2438.095238,3250.273607,75.012,3,6,6
"2003-07","SENGKANG","4 ROOM","107","RIVERVALE WALK",17,104,1999,255000,339945.6087,2451.923077,3268.707776,75.012,3,6,6
"2003-07","SENGKANG","4 ROOM","104","RIVERVALE WALK",5,100,1999,226000,301285.1277,2260,3012.851277,75.012,3,6,6
"2003-07","SENGKANG","4 ROOM","124C","RIVERVALE DR",5,90,1999,235000,313283.208,2611.111111,3480.924534,75.012,2,10,10
"2003-07","SENGKANG","4 ROOM","131","RIVERVALE ST",17,92,1999,220000,293286.4075,2391.304348,3187.895734,75.012,3,12,12
"2003-07","SENGKANG","5 ROOM","223B","COMPASSVALE WALK",11,122,1999,333000,443928.9714,2729.508197,3638.76206,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","224B","COMPASSVALE WALK",5,121,1999,319000,425265.2909,2636.363636,3514.589181,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","224B","COMPASSVALE WALK",11,121,1999,330000,439929.6113,2727.272727,3635.781911,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","224D","COMPASSVALE WALK",11,122,1999,350000,466592.0119,2868.852459,3824.524688,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","233","COMPASSVALE WALK",8,123,1999,325000,433264.0111,2642.276423,3522.471635,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","236","COMPASSVALE WALK",14,123,1999,348000,463925.7719,2829.268293,3771.754243,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","238","COMPASSVALE WALK",17,122,1999,326000,434597.1311,2672.131148,3562.271567,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","239","COMPASSVALE WALK",11,122,1999,350000,466592.0119,2868.852459,3824.524688,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","226A","COMPASSVALE WALK",11,122,1999,340000,453260.8116,2786.885246,3715.252554,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","226B","COMPASSVALE WALK",8,115,1999,3e+05,399936.0102,2608.695652,3477.704437,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","229","COMPASSVALE WALK",11,123,1999,295000,393270.4101,2398.373984,3197.320407,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","232","COMPASSVALE WALK",14,121,1999,330000,439929.6113,2727.272727,3635.781911,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","232","COMPASSVALE WALK",14,123,1999,312000,415933.4506,2536.585366,3381.572769,75.012,5,5,5
"2003-07","SENGKANG","5 ROOM","125","RIVERVALE ST",14,121,1999,323000,430597.771,2669.421488,3558.659265,75.012,3,12,12
"2003-07","SENGKANG","5 ROOM","130","RIVERVALE ST",11,119,1999,330000,439929.6113,2773.109244,3696.88749,75.012,3,12,12
"2003-07","SENGKANG","5 ROOM","132","RIVERVALE ST",14,122,1999,340000,453260.8116,2786.885246,3715.252554,75.012,3,12,12
"2003-07","SENGKANG","5 ROOM","141","RIVERVALE ST",2,121,1999,320000,426598.4109,2644.628099,3525.606702,75.012,3,12,12
"2003-07","SENGKANG","5 ROOM","141","RIVERVALE ST",5,120,1999,285000,379939.2097,2375,3166.160081,75.012,3,12,12
"2003-07","SENGKANG","5 ROOM","141","RIVERVALE ST",11,120,1999,315000,419932.8108,2625,3499.44009,75.012,3,12,12
"2003-08","SENGKANG","4 ROOM","227A","COMPASSVALE DR",2,101,1999,270000,359923.2164,2673.267327,3563.596202,75.016,6,3,8
"2003-08","SENGKANG","4 ROOM","205C","COMPASSVALE LANE",2,102,1999,265000,353257.9716,2598.039216,3463.313447,75.016,4,1,7
"2003-08","SENGKANG","4 ROOM","206A","COMPASSVALE LANE",11,102,1999,241000,321264.7968,2362.745098,3149.654871,75.016,4,1,7
"2003-08","SENGKANG","4 ROOM","206A","COMPASSVALE LANE",17,102,1999,251000,334595.2863,2460.784314,3280.345944,75.016,4,1,7
"2003-08","SENGKANG","4 ROOM","206A","COMPASSVALE LANE",5,102,1999,238000,317265.65,2333.333333,3110.447549,75.016,4,1,7
"2003-08","SENGKANG","4 ROOM","206B","COMPASSVALE LANE",5,102,1999,243000,323930.8947,2382.352941,3175.793086,75.016,4,1,7
"2003-08","SENGKANG","4 ROOM","206C","COMPASSVALE LANE",17,102,1999,240000,319931.7479,2352.941176,3136.585764,75.016,4,1,7
"2003-08","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",8,102,1999,246000,327930.0416,2411.764706,3215.000408,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","224A","COMPASSVALE WALK",11,101,1999,252000,335928.3353,2495.049505,3326.023122,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","224D","COMPASSVALE WALK",2,102,1999,254000,338594.4332,2490.196078,3319.553267,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","233","COMPASSVALE WALK",2,100,1999,240000,319931.7479,2400,3199.317479,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","233","COMPASSVALE WALK",5,100,1999,220000,293270.7689,2200,2932.707689,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","236","COMPASSVALE WALK",2,100,1999,228000,303935.1605,2280,3039.351605,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","236","COMPASSVALE WALK",5,100,1999,205000,273275.0347,2050,2732.750347,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","238","COMPASSVALE WALK",5,100,1999,248000,330596.1395,2480,3305.961395,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","238","COMPASSVALE WALK",2,100,1999,258000,343926.629,2580,3439.26629,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","240","COMPASSVALE WALK",8,100,1999,257500,343260.1045,2575,3432.601045,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","241","COMPASSVALE WALK",11,101,1999,268000,357257.1185,2653.465347,3537.199193,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","226A","COMPASSVALE WALK",14,102,1999,268000,357257.1185,2627.45098,3502.520769,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","231","COMPASSVALE WALK",14,101,1999,245000,326596.9926,2425.742574,3233.633591,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","148","RIVERVALE CRES",5,100,1999,260000,346592.7269,2600,3465.927269,75.016,5,5,5
"2003-08","SENGKANG","4 ROOM","123A","RIVERVALE DR",8,101,1999,242000,322597.8458,2396.039604,3194.038077,75.016,2,10,10
"2003-08","SENGKANG","4 ROOM","123C","RIVERVALE DR",8,101,1999,230000,306601.2584,2277.227723,3035.656024,75.016,2,10,10
"2003-08","SENGKANG","4 ROOM","123C","RIVERVALE DR",5,101,1999,239000,318598.6989,2366.336634,3154.442564,75.016,2,10,10
"2003-08","SENGKANG","4 ROOM","125","RIVERVALE ST",5,100,1999,238000,317265.65,2380,3172.6565,75.016,3,12,12
"2003-08","SENGKANG","4 ROOM","127","RIVERVALE ST",2,100,1999,207000,275941.1326,2070,2759.411326,75.016,3,12,12
"2003-08","SENGKANG","4 ROOM","128","RIVERVALE ST",11,100,1999,240000,319931.7479,2400,3199.317479,75.016,3,12,12
"2003-08","SENGKANG","4 ROOM","129","RIVERVALE ST",14,101,1999,260000,346592.7269,2574.257426,3431.611157,75.016,3,12,12
"2003-08","SENGKANG","4 ROOM","106","RIVERVALE WALK",17,104,1999,260000,346592.7269,2500,3332.622374,75.016,3,6,6
"2003-08","SENGKANG","4 ROOM","106","RIVERVALE WALK",14,104,1999,230000,306601.2584,2211.538462,2948.089023,75.016,3,6,6
"2003-08","SENGKANG","4 ROOM","105","RIVERVALE WALK",2,100,1999,240000,319931.7479,2400,3199.317479,75.016,3,6,6
"2003-08","SENGKANG","4 ROOM","124B","RIVERVALE DR",11,91,1999,213000,283939.4263,2340.659341,3120.213475,75.016,2,10,10
"2003-08","SENGKANG","4 ROOM","124C","RIVERVALE DR",5,90,1999,240000,319931.7479,2666.666667,3554.797199,75.016,2,10,10
"2003-08","SENGKANG","4 ROOM","140","RIVERVALE ST",14,90,1999,220000,293270.7689,2444.444444,3258.564099,75.016,3,12,12
"2003-08","SENGKANG","4 ROOM","140","RIVERVALE ST",11,90,1999,210000,279940.2794,2333.333333,3110.447549,75.016,3,12,12
"2003-08","SENGKANG","4 ROOM","131","RIVERVALE ST",5,92,1999,216000,287938.5731,2347.826087,3129.767099,75.016,3,12,12
"2003-08","SENGKANG","5 ROOM","205C","COMPASSVALE LANE",14,123,1999,333000,443905.3002,2707.317073,3608.986181,75.016,4,1,7
"2003-08","SENGKANG","5 ROOM","205C","COMPASSVALE LANE",11,122,1999,306000,407912.9786,2508.196721,3343.549005,75.016,4,1,7
"2003-08","SENGKANG","5 ROOM","206D","COMPASSVALE LANE",8,122,1999,310000,413245.1744,2540.983607,3387.255528,75.016,4,1,7
"2003-08","SENGKANG","5 ROOM","239","COMPASSVALE WALK",5,116,1999,322000,429241.7618,2775.862069,3700.360015,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","240","COMPASSVALE WALK",11,115,1999,347000,462567.9855,3017.391304,4022.330309,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","241","COMPASSVALE WALK",2,115,1999,360000,479897.6218,3130.434783,4173.022799,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","241","COMPASSVALE WALK",17,122,1999,333800,444971.7394,2736.065574,3647.309339,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","225B","COMPASSVALE WALK",8,115,1999,303000,403913.8317,2634.782609,3512.294189,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","231","COMPASSVALE WALK",11,121,1999,316800,422309.9072,2618.181818,3490.164522,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","228A","COMPASSVALE WALK",2,115,2000,313000,417244.3212,2721.73913,3628.211489,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","148","RIVERVALE CRES",5,116,1999,370000,493228.1113,3189.655172,4251.966477,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","149","RIVERVALE CRES",17,116,1999,326000,434573.9576,2810.344828,3746.32722,75.016,5,5,5
"2003-08","SENGKANG","5 ROOM","123","RIVERVALE DR",14,115,1999,303000,403913.8317,2634.782609,3512.294189,75.016,2,10,10
"2003-08","SENGKANG","5 ROOM","123D","RIVERVALE DR",8,115,1999,310000,413245.1744,2695.652174,3593.436299,75.016,2,10,10
"2003-08","SENGKANG","5 ROOM","128","RIVERVALE ST",2,121,1999,293000,390583.3422,2421.487603,3227.961506,75.016,3,12,12
"2003-08","SENGKANG","5 ROOM","105","RIVERVALE WALK",14,122,1999,306800,408979.4177,2514.754098,3352.290309,75.016,3,6,6
"2003-09","SENGKANG","4 ROOM","227A","COMPASSVALE DR",8,102,1999,246000,327938.7848,2411.764706,3215.086125,75.014,6,3,8
"2003-09","SENGKANG","4 ROOM","227A","COMPASSVALE DR",11,102,1999,260000,346601.9676,2549.019608,3398.058506,75.014,6,3,8
"2003-09","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",11,102,1999,255000,339936.5452,2500,3332.711227,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",2,102,1999,260000,346601.9676,2549.019608,3398.058506,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",11,102,1999,254000,338603.4607,2490.196078,3319.641771,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",14,102,1999,256000,341269.6297,2509.803922,3345.780683,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","224D","COMPASSVALE WALK",8,102,1999,250000,333271.1227,2450.980392,3267.363948,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","239","COMPASSVALE WALK",8,101,1999,265000,353267.3901,2623.762376,3497.696932,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","240","COMPASSVALE WALK",14,101,1999,253000,337270.3762,2504.950495,3339.310655,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","241","COMPASSVALE WALK",5,101,1999,222000,295944.757,2198.019802,2930.146109,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","241","COMPASSVALE WALK",2,101,1999,265000,353267.3901,2623.762376,3497.696932,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","226A","COMPASSVALE WALK",11,102,1999,258000,343935.7987,2529.411765,3371.919595,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","229","COMPASSVALE WALK",2,100,1999,240000,319940.2778,2400,3199.402778,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","230","COMPASSVALE WALK",8,101,1999,232000,309275.6019,2297.029703,3062.134672,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","230","COMPASSVALE WALK",17,101,1999,260000,346601.9676,2574.257426,3431.70265,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","228B","COMPASSVALE WALK",2,101,1999,260000,346601.9676,2574.257426,3431.70265,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","148","RIVERVALE CRES",2,100,1999,245000,326605.7003,2450,3266.057003,75.014,5,5,5
"2003-09","SENGKANG","4 ROOM","123A","RIVERVALE DR",5,101,1999,238888,318457.8879,2365.227723,3153.048395,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","123B","RIVERVALE DR",5,102,1999,240000,319940.2778,2352.941176,3136.66939,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","123C","RIVERVALE DR",5,102,1999,233000,310608.6864,2284.313725,3045.1832,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","124","RIVERVALE DR",5,101,1999,233000,310608.6864,2306.930693,3075.333529,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","124A","RIVERVALE DR",2,101,1999,255000,339936.5452,2524.752475,3365.708368,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","124A","RIVERVALE DR",14,102,1999,249000,331938.0382,2441.176471,3254.294492,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","125","RIVERVALE ST",17,101,1999,270000,359932.8125,2673.267327,3563.691213,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","125","RIVERVALE ST",5,100,1999,246000,327938.7848,2460,3279.387848,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","127","RIVERVALE ST",2,101,1999,270000,359932.8125,2673.267327,3563.691213,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","127","RIVERVALE ST",11,100,1999,249000,331938.0382,2490,3319.380382,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","129","RIVERVALE ST",5,101,1999,260000,346601.9676,2574.257426,3431.70265,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","130","RIVERVALE ST",8,101,1999,250000,333271.1227,2475.247525,3299.714086,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","130","RIVERVALE ST",2,100,1999,260000,346601.9676,2600,3466.019676,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","130","RIVERVALE ST",8,100,1999,255000,339936.5452,2550,3399.365452,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","141","RIVERVALE ST",8,100,1999,223000,297277.8415,2230,2972.778415,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","106","RIVERVALE WALK",2,100,1999,245000,326605.7003,2450,3266.057003,75.014,3,6,6
"2003-09","SENGKANG","4 ROOM","106","RIVERVALE WALK",5,101,1999,246800,329005.2524,2443.564356,3257.477746,75.014,3,6,6
"2003-09","SENGKANG","4 ROOM","106","RIVERVALE WALK",2,100,1999,265000,353267.3901,2650,3532.673901,75.014,3,6,6
"2003-09","SENGKANG","4 ROOM","107","RIVERVALE WALK",5,101,1999,266000,354600.4746,2633.663366,3510.895788,75.014,3,6,6
"2003-09","SENGKANG","4 ROOM","105","RIVERVALE WALK",2,100,1999,255000,339936.5452,2550,3399.365452,75.014,3,6,6
"2003-09","SENGKANG","4 ROOM","124B","RIVERVALE DR",14,90,1999,215000,286613.1655,2388.888889,3184.590728,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","124B","RIVERVALE DR",5,92,1999,235000,313274.8554,2554.347826,3405.161471,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","124C","RIVERVALE DR",11,90,1999,216000,287946.25,2400,3199.402778,75.014,2,10,10
"2003-09","SENGKANG","4 ROOM","140","RIVERVALE ST",2,97,1999,240000,319940.2778,2474.226804,3298.35338,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","140","RIVERVALE ST",8,96,1999,230000,306609.4329,2395.833333,3193.848259,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","131","RIVERVALE ST",2,97,1999,230000,306609.4329,2371.134021,3160.921989,75.014,3,12,12
"2003-09","SENGKANG","4 ROOM","131","RIVERVALE ST",17,97,1999,252000,335937.2917,2597.938144,3463.271049,75.014,3,12,12
"2003-09","SENGKANG","5 ROOM","205C","COMPASSVALE LANE",11,122,1999,338000,450582.5579,2770.491803,3693.299655,75.014,4,1,7
"2003-09","SENGKANG","5 ROOM","206C","COMPASSVALE LANE",14,122,1999,329000,438584.7975,2696.721311,3594.957357,75.014,4,1,7
"2003-09","SENGKANG","5 ROOM","206D","COMPASSVALE LANE",5,122,1999,281000,374596.7419,2303.278689,3070.465098,75.014,4,1,7
"2003-09","SENGKANG","5 ROOM","223B","COMPASSVALE WALK",14,121,1999,295000,393259.9248,2438.016529,3250.082023,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","223D","COMPASSVALE WALK",14,122,1999,335000,446583.3044,2745.901639,3660.518889,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","224A","COMPASSVALE WALK",8,123,1999,310000,413256.1922,2520.325203,3359.80644,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","224C","COMPASSVALE WALK",11,121,1999,305000,406590.7697,2520.661157,3360.254295,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","224C","COMPASSVALE WALK",8,122,1999,330088,440035.1934,2705.639344,3606.845848,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","237","COMPASSVALE WALK",8,122,1999,326000,434585.544,2672.131148,3562.17659,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","238","COMPASSVALE WALK",14,116,1999,332000,442584.051,2862.068966,3815.37975,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","239","COMPASSVALE WALK",14,116,1999,342888,457098.6749,2955.931034,3940.505818,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","226B","COMPASSVALE WALK",11,115,1999,320000,426587.0371,2782.608696,3709.452496,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","229","COMPASSVALE WALK",8,123,1999,313000,417255.4457,2544.715447,3392.320696,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","149","RIVERVALE CRES",14,116,1999,303500,404591.143,2616.37931,3487.854681,75.014,5,5,5
"2003-09","SENGKANG","5 ROOM","123A","RIVERVALE DR",5,116,1999,350000,466579.5718,3017.241379,4022.237688,75.014,2,10,10
"2003-09","SENGKANG","5 ROOM","107","RIVERVALE WALK",8,121,1999,320300,426986.9624,2647.107438,3528.817871,75.014,3,6,6
"2003-09","SENGKANG","5 ROOM","105","RIVERVALE WALK",11,122,1999,340000,453248.7269,2786.885246,3715.153499,75.014,3,6,6
"2003-10","SENGKANG","4 ROOM","223A","COMPASSVALE WALK",11,102,1999,253000,338190.0815,2480.392157,3315.589035,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",11,102,1999,256000,342200.2406,2509.803922,3354.90432,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","223D","COMPASSVALE WALK",5,102,1999,265000,354230.7178,2598.039216,3472.850175,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","224A","COMPASSVALE WALK",5,102,1999,230000,307445.5287,2254.901961,3014.17185,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","224A","COMPASSVALE WALK",8,102,1999,254000,339526.8012,2490.196078,3328.69413,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","235","COMPASSVALE WALK",11,100,1999,243998,326156.9309,2439.98,3261.569309,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","237","COMPASSVALE WALK",11,101,1999,266000,355567.4375,2633.663366,3520.469678,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","237","COMPASSVALE WALK",14,101,1999,265000,354230.7178,2623.762376,3507.23483,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","226A","COMPASSVALE WALK",8,102,1999,257000,343536.9603,2519.607843,3368.009415,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","226A","COMPASSVALE WALK",2,102,1999,255000,340863.5209,2500,3341.799225,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","226A","COMPASSVALE WALK",2,102,1999,240000,320812.7256,2352.941176,3145.2228,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","229","COMPASSVALE WALK",8,100,1999,230000,307445.5287,2300,3074.455287,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","230","COMPASSVALE WALK",5,100,1999,265000,354230.7178,2650,3542.307178,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","230","COMPASSVALE WALK",14,101,1999,260000,347547.1194,2574.257426,3441.060588,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","230","COMPASSVALE WALK",17,101,1999,270000,360914.3163,2673.267327,3573.409072,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","230","COMPASSVALE WALK",2,101,1999,230000,307445.5287,2277.227723,3044.015135,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","231","COMPASSVALE WALK",14,101,1999,258000,344873.68,2554.455446,3414.590891,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","231","COMPASSVALE WALK",2,101,1999,225000,300761.9302,2227.722772,2977.840893,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","231","COMPASSVALE WALK",5,101,1999,243000,324822.8846,2405.940594,3216.068165,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","231","COMPASSVALE WALK",14,101,1999,238000,318139.2862,2356.435644,3149.893923,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","232","COMPASSVALE WALK",2,101,1999,270000,360914.3163,2673.267327,3573.409072,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","228B","COMPASSVALE WALK",2,101,1999,220000,294078.3318,2178.217822,2911.666651,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","148","RIVERVALE CRES",5,100,1999,236800,316535.2226,2368,3165.352226,74.81,5,5,5
"2003-10","SENGKANG","4 ROOM","149","RIVERVALE CRES",17,100,1999,267000,356904.1572,2670,3569.041572,74.81,5,5,5
